Date,Type,Symbol,Security,Shares,Quote,Amount,Fees,Taxes,Net Transaction Value,Account,Offset Account,Note
2026-05-14 00:00:00,Sell,6187.TWO,萬潤,5,"1,140.00","5,700.00",8.00,17.00,"5,675.00",永豐大戶投,永豐台中分行,
2026-05-14 00:00:00,Sell,6442.TW,光聖,3,"1,825.00","5,475.00",7.00,16.00,"5,452.00",永豐大戶投,永豐台中分行,
2026-05-14 00:00:00,Buy,2480.TW,敦陽科,30,151.00,"4,530.00",6.00,,"4,536.00",永豐大戶投,永豐台中分行,
2026-05-14 00:00:00,Sell,3653.TW,健策,1,"3,405.00","3,405.00",4.00,10.00,"3,391.00",永豐大戶投,永豐台中分行,
2026-05-14 00:00:00,Buy,8299.TWO,群聯,1,"2,870.00","2,870.00",4.00,,"2,874.00",永豐大戶投,永豐台中分行,
2026-05-14 00:00:00,Sell,6187.TWO,萬潤,2,"1,165.00","2,330.00",3.00,6.00,"2,321.00",永豐大戶投,永豐台中分行,
2026-05-14 00:00:00,Sell,6187.TWO,萬潤,2,"1,150.00","2,300.00",3.00,6.00,"2,291.00",永豐大戶投,永豐台中分行,
2026-05-14 00:00:00,Dividend,AAPL,Apple Inc.,7,,USD 1.89,USD 0.57,,USD 1.32,Firstrade,,
2026-05-13 00:00:00,Buy,3583.TW,辛耘,6,949.00,"5,694.00",8.00,,"5,702.00",永豐大戶投,永豐台中分行,
2026-05-13 00:00:00,Sell,6223.TWO,旺矽,1,"5,530.00","5,530.00",7.00,16.00,"5,507.00",永豐大戶投,永豐台中分行,
2026-05-13 00:00:00,Sell,6442.TW,光聖,3,"1,790.00","5,370.00",7.00,16.00,"5,347.00",永豐大戶投,永豐台中分行,
2026-05-13 00:00:00,Sell,6442.TW,光聖,3,"1,770.00","5,310.00",7.00,15.00,"5,288.00",永豐大戶投,永豐台中分行,
2026-05-13 00:00:00,Buy,7734.TWO,印能科技,1,"4,325.00","4,325.00",6.00,,"4,331.00",永豐大戶投,永豐台中分行,
2026-05-13 00:00:00,Buy,2492.TW,華新科,20,199.00,"3,980.00",5.00,,"3,985.00",永豐大戶投,永豐台中分行,
2026-05-13 00:00:00,Buy,2467.TW,志聖,5,630.00,"3,150.00",4.00,,"3,154.00",永豐大戶投,永豐台中分行,
2026-05-13 00:00:00,Buy,8027.TWO,鈦昇,10,252.50,"2,525.00",3.00,,"2,528.00",永豐大戶投,永豐台中分行,
2026-05-13 00:00:00,Buy,SOL-USD,Solana USD,0.08269811,USD 96.74,USD 8.00,,,USD 8.00,Binance,Binance,
2026-05-12 00:00:00,Buy,3583.TW,辛耘,12,885.00,"10,620.00",15.00,,"10,635.00",永豐大戶投,永豐台中分行,
2026-05-12 00:00:00,Buy,2467.TW,志聖,10,627.00,"6,270.00",8.00,,"6,278.00",永豐大戶投,永豐台中分行,
2026-05-12 00:00:00,Buy,8027.TWO,鈦昇,25,240.00,"6,000.00",8.00,,"6,008.00",永豐大戶投,永豐台中分行,
2026-05-12 00:00:00,Buy,8027.TWO,鈦昇,25,238.50,"5,962.50",8.00,,"5,970.50",永豐大戶投,永豐台中分行,
2026-05-12 00:00:00,Buy,8027.TWO,鈦昇,25,234.50,"5,862.50",8.00,,"5,870.50",永豐大戶投,永豐台中分行,
2026-05-12 00:00:00,Buy,2492.TW,華新科,30,173.00,"5,190.00",7.00,,"5,197.00",永豐大戶投,永豐台中分行,
2026-05-12 00:00:00,Buy,2327.TW,國巨,12,416.50,"4,998.00",7.00,,"5,005.00",永豐大戶投,永豐台中分行,
2026-05-12 00:00:00,Sell,3653.TW,健策,1,"3,890.00","3,890.00",5.00,11.00,"3,874.00",永豐大戶投,永豐台中分行,
2026-05-12 00:00:00,Buy,2467.TW,志聖,5,635.00,"3,175.00",5.00,,"3,180.00",永豐大戶投,永豐台中分行,
2026-05-12 00:00:00,Sell,7722.TW,LINE PAY,6,271.50,"1,629.00",2.00,4.00,"1,623.00",永豐大戶投,永豐台中分行,
2026-05-11 00:00:00,Buy,8027.TWO,鈦昇,25,212.00,"5,300.00",7.00,,"5,307.00",永豐大戶投,永豐台中分行,
2026-05-11 00:00:00,Buy,2492.TW,華新科,30,170.50,"5,115.00",7.00,,"5,122.00",永豐大戶投,永豐台中分行,
2026-05-11 00:00:00,Sell,6187.TWO,萬潤,4,"1,135.00","4,540.00",6.00,13.00,"4,521.00",永豐大戶投,永豐台中分行,
2026-05-11 00:00:00,Sell,6442.TW,光聖,2,"1,915.00","3,830.00",5.00,11.00,"3,814.00",永豐大戶投,永豐台中分行,
2026-05-11 00:00:00,Sell,6442.TW,光聖,2,"1,915.00","3,830.00",5.00,11.00,"3,814.00",永豐大戶投,永豐台中分行,
2026-05-11 00:00:00,Buy,TAO22974-USD,TAO,0.00995548,USD 321.43,USD 3.20,,,USD 3.20,Binance,Binance,
2026-05-08 00:00:00,Buy,2327.TW,國巨,10,396.00,"3,960.00",5.00,,"3,965.00",永豐大戶投,永豐台中分行,
2026-05-08 00:00:00,Buy,2327.TW,國巨,10,391.50,"3,915.00",5.00,,"3,920.00",永豐大戶投,永豐台中分行,
2026-05-08 00:00:00,Buy,2327.TW,國巨,5,389.00,"1,945.00",2.00,,"1,947.00",永豐大戶投,永豐台中分行,
2026-05-08 00:00:00,Buy,2327.TW,國巨,5,388.50,"1,942.50",2.00,,"1,944.50",永豐大戶投,永豐台中分行,
2026-05-07 00:00:00,Sell,3081.TWO,聯亞,3,"2,505.00","7,515.00",10.00,22.00,"7,483.00",永豐大戶投,永豐台中分行,
2026-05-07 00:00:00,Sell,6187.TWO,萬潤,6,"1,170.00","7,020.00",10.00,21.00,"6,989.00",永豐大戶投,永豐台中分行,
2026-05-07 00:00:00,Buy,8299.TWO,群聯,2,"2,420.00","4,840.00",6.00,,"4,846.00",永豐大戶投,永豐台中分行,
2026-05-07 00:00:00,Buy,2327.TW,國巨,10,371.00,"3,710.00",5.00,,"3,715.00",永豐大戶投,永豐台中分行,
2026-05-07 00:00:00,Sell,6187.TWO,萬潤,3,"1,155.00","3,465.00",4.00,10.00,"3,451.00",永豐大戶投,永豐台中分行,
2026-05-07 00:00:00,Buy,5289.TWO,宜鼎,2,"1,570.00","3,140.00",4.00,,"3,144.00",永豐大戶投,永豐台中分行,
2026-05-07 00:00:00,Deposit,,,,,USD 158.00,,,USD 158.00,Binance,,
2026-05-06 00:00:00,Sell,6442.TW,光聖,5,"1,885.00","9,425.00",13.00,27.00,"9,385.00",永豐大戶投,永豐台中分行,
2026-05-06 00:00:00,Buy,8299.TWO,群聯,2,"2,305.00","4,610.00",6.00,,"4,616.00",永豐大戶投,永豐台中分行,
2026-05-06 00:00:00,Buy,8299.TWO,群聯,2,"2,305.00","4,610.00",6.00,,"4,616.00",永豐大戶投,永豐台中分行,
2026-05-06 00:00:00,Buy,5289.TWO,宜鼎,3,"1,495.00","4,485.00",6.00,,"4,491.00",永豐大戶投,永豐台中分行,
2026-05-06 00:00:00,Dividend,SHY,SHY,24,,USD 5.83,USD 1.75,,USD 4.08,Firstrade,,
2026-05-05 00:00:00,Sell,2467.TW,志聖,20,584.00,"11,680.00",16.00,35.00,"11,629.00",永豐大戶投,永豐台中分行,
2026-05-05 00:00:00,Buy,2327.TW,國巨,15,355.50,"5,332.50",7.00,,"5,339.50",永豐大戶投,永豐台中分行,
2026-05-05 00:00:00,Sell,8027.TWO,鈦昇,25,201.50,"5,037.50",7.00,15.00,"5,015.50",永豐大戶投,永豐台中分行,
2026-05-05 00:00:00,Buy,8299.TWO,群聯,2,"2,120.00","4,240.00",6.00,,"4,246.00",永豐大戶投,永豐台中分行,
2026-05-05 00:00:00,Buy,5289.TWO,宜鼎,2,"1,505.00","3,010.00",4.00,,"3,014.00",永豐大戶投,永豐台中分行,
2026-05-05 00:00:00,Dividend,ASML,ASML Holding N.V. - New York Re,1,,USD 3.17,,USD 0.48,USD 2.69,Firstrade,,
2026-05-05 00:00:00,Dividend,ASML,ASML Holding N.V. - New York Re,1,,USD 3.17,,USD 0.48,USD 2.69,Firstrade,,
2026-05-04 00:00:00,Buy,2327.TW,國巨,15,341.00,"5,115.00",7.00,,"5,122.00",永豐大戶投,永豐台中分行,
2026-05-04 00:00:00,Buy,8027.TWO,鈦昇,25,203.50,"5,087.50",7.00,,"5,094.50",永豐大戶投,永豐台中分行,
2026-05-04 00:00:00,Buy,BTC-USD,Bitcoin USD,0.0003185,"USD 78,492.94",USD 25.00,,,USD 25.00,Binance,Binance,
2026-05-04 00:00:00,Buy,ETH-USD,Ethereum USD,0.00431619,"USD 2,316.86",USD 10.00,,,USD 10.00,Binance,Binance,
2026-05-04 00:00:00,Buy,SOL-USD,Solana USD,0.05983833,USD 83.56,USD 5.00,,,USD 5.00,Binance,Binance,
2026-05-04 00:00:00,Buy,BNB-USD,BNB USD,0.00648254,USD 617.04,USD 4.00,,,USD 4.00,Binance,Binance,
2026-05-04 00:00:00,Buy,LINK,Chainlink,0.27318044,USD 9.15,USD 2.50,,,USD 2.50,Binance,Binance,
2026-05-04 00:00:00,Buy,TAO22974-USD,TAO,0.00694692,USD 287.90,USD 2.00,,,USD 2.00,Binance,Binance,
2026-05-04 00:00:00,Buy,AVAX,Avalanche,0.16572395,USD 9.05,USD 1.50,,,USD 1.50,Binance,Binance,
2026-04-30 00:00:00,Buy,3081.TWO,聯亞,2,"2,655.00","5,310.00",8.00,,"5,318.00",永豐大戶投,永豐台中分行,
2026-04-30 00:00:00,Buy,PI,"Impinj, Inc.",1,USD 138.00,USD 138.00,,,USD 138.00,Firstrade,Firstrade,
2026-04-30 00:00:00,Sell,SHY,SHY,1,USD 82.46,USD 82.46,,,USD 82.46,Firstrade,Firstrade,
2026-04-29 00:00:00,Sell,0050.TW,元大台灣50,230,90.60,"20,838.00",29.00,20.00,"20,789.00",永豐大戶投,永豐台中分行,
2026-04-29 00:00:00,Buy,2467.TW,志聖,10,555.00,"5,550.00",7.00,,"5,557.00",永豐大戶投,永豐台中分行,
2026-04-29 00:00:00,Buy,8299.TWO,群聯,2,"2,050.00","4,100.00",5.00,,"4,105.00",永豐大戶投,永豐台中分行,
2026-04-29 00:00:00,Buy,ARM,ARM HOLDINGS PLC-ADR,1,USD 201.50,USD 201.50,,,USD 201.50,Firstrade,Firstrade,
2026-04-29 00:00:00,Sell,SHY,SHY,2,USD 82.45,USD 164.90,,,USD 164.90,Firstrade,Firstrade,
2026-04-29 00:00:00,Sell,SHY,SHY,1,USD 82.46,USD 82.46,,,USD 82.46,Firstrade,Firstrade,
2026-04-28 00:00:00,Buy,8299.TWO,群聯,2,"1,895.00","3,790.00",5.00,,"3,795.00",永豐大戶投,永豐台中分行,
2026-04-28 00:00:00,Buy,3081.TWO,聯亞,1,"2,525.00","2,525.00",3.00,,"2,528.00",永豐大戶投,永豐台中分行,
2026-04-28 00:00:00,Sell,CLS,"Celestica, Inc.",1,USD 357.00,USD 357.00,,,USD 357.00,Firstrade,Firstrade,
2026-04-28 00:00:00,Buy,SHY,SHY,4,USD 82.50,USD 330.00,,,USD 330.00,Firstrade,Firstrade,
2026-04-27 00:00:00,Sell,6187.TWO,萬潤,5,"1,100.00","5,500.00",7.00,16.00,"5,477.00",永豐大戶投,永豐台中分行,
2026-04-27 00:00:00,Buy,2330.TW,台積電,2,"2,315.00","4,630.00",6.00,,"4,636.00",永豐大戶投,永豐台中分行,
2026-04-27 00:00:00,Buy,8027.TWO,鈦昇,10,170.00,"1,700.00",2.00,,"1,702.00",永豐大戶投,永豐台中分行,
2026-04-27 00:00:00,Buy,BTC-USD,Bitcoin USD,0.0003184,"USD 78,517.59",USD 25.00,,,USD 25.00,Binance,Binance,
2026-04-27 00:00:00,Buy,ETH-USD,Ethereum USD,0.00422788,"USD 2,365.25",USD 10.00,,,USD 10.00,Binance,Binance,
2026-04-27 00:00:00,Buy,BNB-USD,BNB USD,0.00787314,USD 635.07,USD 5.00,,,USD 5.00,Binance,Binance,
2026-04-27 00:00:00,Buy,LINK,Chainlink,0.42152073,USD 9.49,USD 4.00,,,USD 4.00,Binance,Binance,
2026-04-27 00:00:00,Buy,SOL-USD,Solana USD,0.02883118,USD 86.71,USD 2.50,,,USD 2.50,Binance,Binance,
2026-04-27 00:00:00,Buy,AVAX,Avalanche,0.26419519,USD 9.46,USD 2.50,,,USD 2.50,Binance,Binance,
2026-04-27 00:00:00,Buy,TAO22974-USD,TAO,0.00394852,USD 253.26,USD 1.00,,,USD 1.00,Binance,Binance,
2026-04-24 00:00:00,Buy,3081.TWO,聯亞,2,"2,820.00","5,640.00",8.00,,"5,648.00",永豐大戶投,永豐台中分行,
2026-04-24 00:00:00,Buy,7734.TWO,印能科技,1,"3,635.00","3,635.00",5.00,,"3,640.00",永豐大戶投,永豐台中分行,
2026-04-24 00:00:00,Buy,6187.TWO,萬潤,2,"1,185.00","2,370.00",3.00,,"2,373.00",永豐大戶投,永豐台中分行,
2026-04-24 00:00:00,Buy,SHY,SHY,5,USD 82.58,USD 412.90,,,USD 412.90,Firstrade,Firstrade,
2026-04-24 00:00:00,Sell,AVAV,"AeroVironment, Inc.",1,USD 197.10,USD 197.10,,,USD 197.10,Firstrade,Firstrade,
2026-04-23 00:00:00,Buy,3665.TW,貿聯-KY,2,"2,760.00","5,520.00",8.00,,"5,528.00",永豐大戶投,永豐台中分行,
2026-04-23 00:00:00,Buy,2467.TW,志聖,10,540.00,"5,400.00",8.00,,"5,408.00",永豐大戶投,永豐台中分行,
2026-04-23 00:00:00,Buy,6442.TW,光聖,2,"2,100.00","4,200.00",6.00,,"4,206.00",永豐大戶投,永豐台中分行,
2026-04-23 00:00:00,Buy,6187.TWO,萬潤,3,"1,295.00","3,885.00",6.00,,"3,891.00",永豐大戶投,永豐台中分行,
2026-04-23 00:00:00,Buy,6187.TWO,萬潤,3,"1,280.00","3,840.00",5.00,,"3,845.00",永豐大戶投,永豐台中分行,
2026-04-23 00:00:00,Buy,3081.TWO,聯亞,1,"3,220.00","3,220.00",5.00,,"3,225.00",永豐大戶投,永豐台中分行,
2026-04-23 00:00:00,Buy,3081.TWO,聯亞,1,"2,955.00","2,955.00",4.00,,"2,959.00",永豐大戶投,永豐台中分行,
2026-04-22 00:00:00,Buy,7722.TW,LINE PAY,3,312.00,936.00,1.00,,937.00,永豐大戶投,永豐台中分行,
2026-04-22 00:00:00,Sell,AVAV,"AeroVironment, Inc.",1,USD 208.00,USD 208.00,,,USD 208.00,Firstrade,Firstrade,
2026-04-21 00:00:00,Buy,3443.TW,創意,2,"3,690.00","7,380.00",10.00,,"7,390.00",永豐大戶投,永豐台中分行,
2026-04-21 00:00:00,Buy,6223.TWO,旺矽,1,"4,900.00","4,900.00",6.00,,"4,906.00",永豐大戶投,永豐台中分行,
2026-04-21 00:00:00,Buy,2454.TW,聯發科,2,"2,040.00","4,080.00",5.00,,"4,085.00",永豐大戶投,永豐台中分行,
2026-04-21 00:00:00,Buy,2454.TW,聯發科,2,"2,035.00","4,070.00",,,"4,070.00",永豐大戶投,永豐台中分行,
2026-04-21 00:00:00,Buy,8299.TWO,群聯,2,"1,690.00","3,380.00",4.00,,"3,384.00",永豐大戶投,永豐台中分行,
2026-04-20 00:00:00,Buy,7734.TWO,印能科技,2,"2,610.00","5,220.00",6.00,,"5,226.00",永豐大戶投,永豐台中分行,
2026-04-20 00:00:00,Buy,2330.TW,台積電,2,"2,045.00","4,090.00",5.00,,"4,095.00",永豐大戶投,永豐台中分行,
2026-04-20 00:00:00,Buy,6187.TWO,萬潤,3,"1,255.00","3,765.00",5.00,,"3,770.00",永豐大戶投,永豐台中分行,
2026-04-20 00:00:00,Buy,BTC-USD,Bitcoin USD,0.0003353,"USD 74,560.10",USD 25.00,,,USD 25.00,Binance,Binance,
2026-04-20 00:00:00,Buy,ETH-USD,Ethereum USD,0.00437124,"USD 2,287.68",USD 10.00,,,USD 10.00,Binance,Binance,
2026-04-20 00:00:00,Buy,BNB-USD,BNB USD,0.00802206,USD 623.28,USD 5.00,,,USD 5.00,Binance,Binance,
2026-04-20 00:00:00,Buy,LINK,Chainlink,0.4352008,USD 9.19,USD 4.00,,,USD 4.00,Binance,Binance,
2026-04-20 00:00:00,Buy,SOL-USD,Solana USD,0.02970165,USD 84.17,USD 2.50,,,USD 2.50,Binance,Binance,
2026-04-20 00:00:00,Buy,AVAX,Avalanche,0.27299202,USD 9.16,USD 2.50,,,USD 2.50,Binance,Binance,
2026-04-20 00:00:00,Buy,TAO22974-USD,TAO,0.00410941,USD 243.34,USD 1.00,,,USD 1.00,Binance,Binance,
2026-04-17 00:00:00,Buy,6442.TW,光聖,2,"2,195.00","4,390.00",6.00,,"4,396.00",永豐大戶投,永豐台中分行,
2026-04-17 00:00:00,Buy,6187.TWO,萬潤,3,"1,210.00","3,630.00",5.00,,"3,635.00",永豐大戶投,永豐台中分行,
2026-04-17 00:00:00,Buy,6187.TWO,萬潤,2,"1,165.00","2,330.00",3.00,,"2,333.00",永豐大戶投,永豐台中分行,
2026-04-17 00:00:00,Buy,ARM,ARM HOLDINGS PLC-ADR,1,USD 165.00,USD 165.00,,,USD 165.00,Firstrade,Firstrade,
2026-04-17 00:00:00,Sell,PI,"Impinj, Inc.",1,USD 112.80,USD 112.80,,,USD 112.80,Firstrade,Firstrade,
2026-04-16 00:00:00,Buy,3443.TW,創意,2,"3,335.00","6,670.00",9.00,,"6,679.00",永豐大戶投,永豐台中分行,
2026-04-16 00:00:00,Buy,3037.TW,欣興,10,613.00,"6,130.00",10.00,,"6,140.00",永豐大戶投,永豐台中分行,
2026-04-16 00:00:00,Buy,2454.TW,聯發科,3,"1,885.00","5,655.00",8.00,,"5,663.00",永豐大戶投,永豐台中分行,
2026-04-16 00:00:00,Buy,3653.TW,健策,1,"4,255.00","4,255.00",6.00,,"4,261.00",永豐大戶投,永豐台中分行,
2026-04-16 00:00:00,Buy,2330.TW,台積電,2,"2,065.00","4,130.00",5.00,,"4,135.00",永豐大戶投,永豐台中分行,
2026-04-16 00:00:00,Buy,6187.TWO,萬潤,2,"1,060.00","2,120.00",3.00,,"2,123.00",永豐大戶投,永豐台中分行,
2026-04-15 00:00:00,Buy,2454.TW,聯發科,3,"1,790.00","5,370.00",7.00,,"5,377.00",永豐大戶投,永豐台中分行,
2026-04-15 00:00:00,Buy,3081.TWO,聯亞,2,"2,325.00","4,650.00",6.00,,"4,656.00",永豐大戶投,永豐台中分行,
2026-04-15 00:00:00,Buy,6187.TWO,萬潤,2,"1,130.00","2,260.00",3.00,,"2,263.00",永豐大戶投,永豐台中分行,
2026-04-15 00:00:00,Buy,6187.TWO,萬潤,2,"1,105.00","2,210.00",3.00,,"2,213.00",永豐大戶投,永豐台中分行,
2026-04-15 00:00:00,Buy,PLTR,Palantir Technologies Inc.,1,USD 140.00,USD 140.00,,,USD 140.00,Firstrade,Firstrade,
2026-04-14 00:00:00,Sell,3491.TWO,昇達科,4,"1,725.00","6,900.00",9.00,20.00,"6,871.00",永豐大戶投,永豐台中分行,
2026-04-14 00:00:00,Sell,3491.TWO,昇達科,4,"1,715.00","6,860.00",9.00,20.00,"6,831.00",永豐大戶投,永豐台中分行,
2026-04-14 00:00:00,Buy,2454.TW,聯發科,3,"1,710.00","5,130.00",7.00,,"5,137.00",永豐大戶投,永豐台中分行,
2026-04-14 00:00:00,Buy,2454.TW,聯發科,2,"1,725.00","3,450.00",4.00,,"3,454.00",永豐大戶投,永豐台中分行,
2026-04-14 00:00:00,Buy,6187.TWO,萬潤,2,"1,025.00","2,050.00",2.00,,"2,052.00",永豐大戶投,永豐台中分行,
2026-04-14 00:00:00,Buy,6187.TWO,萬潤,2,"1,005.00","2,010.00",2.00,,"2,012.00",永豐大戶投,永豐台中分行,
2026-04-13 00:00:00,Buy,8299.TWO,群聯,2,"1,770.00","3,540.00",5.00,,"3,545.00",永豐大戶投,永豐台中分行,
2026-04-13 00:00:00,Buy,7734.TWO,印能科技,1,"2,630.00","2,630.00",4.00,,"2,634.00",永豐大戶投,永豐台中分行,
2026-04-13 00:00:00,Buy,6187.TWO,萬潤,2,"1,005.00","2,010.00",3.00,,"2,013.00",永豐大戶投,永豐台中分行,
2026-04-13 00:00:00,Deposit,,,,,USD 313.00,,,USD 313.00,Binance,,
2026-04-13 00:00:00,Buy,ARM,ARM HOLDINGS PLC-ADR,1,USD 155.60,USD 155.60,,,USD 155.60,Firstrade,Firstrade,
2026-04-13 00:00:00,Buy,BTC-USD,Bitcoin USD,0.0003507,"USD 71,286.00",USD 25.00,,,USD 25.00,Binance,Binance,
2026-04-13 00:00:00,Buy,ETH-USD,Ethereum USD,0.00452286,"USD 2,210.99",USD 10.00,,,USD 10.00,Binance,Binance,
2026-04-13 00:00:00,Buy,BNB-USD,BNB USD,0.00837694,USD 596.88,USD 5.00,,,USD 5.00,Binance,Binance,
2026-04-13 00:00:00,Buy,LINK,Chainlink,0.4531171,USD 8.83,USD 4.00,,,USD 4.00,Binance,Binance,
2026-04-13 00:00:00,Buy,SOL-USD,Solana USD,0.0304859,USD 82.01,USD 2.50,,,USD 2.50,Binance,Binance,
2026-04-13 00:00:00,Buy,AVAX,Avalanche,0.27364354,USD 9.14,USD 2.50,,,USD 2.50,Binance,Binance,
2026-04-13 00:00:00,Buy,TAO22974-USD,TAO,0.00381146,USD 262.37,USD 1.00,,,USD 1.00,Binance,Binance,
2026-04-10 00:00:00,Buy,6223.TWO,旺矽,1,"4,636.00","4,636.00",6.00,,"4,642.00",永豐大戶投,永豐台中分行,
2026-04-09 00:00:00,Buy,6187.TWO,萬潤,3,938.00,"2,814.00",4.00,,"2,818.00",永豐大戶投,永豐台中分行,
2026-04-09 00:00:00,Buy,6187.TWO,萬潤,3,923.00,"2,769.00",4.00,,"2,773.00",永豐大戶投,永豐台中分行,
2026-04-09 00:00:00,Buy,6187.TWO,萬潤,2,941.00,"1,882.00",2.00,,"1,884.00",永豐大戶投,永豐台中分行,
2026-04-09 00:00:00,Buy,6187.TWO,萬潤,2,930.00,"1,860.00",3.00,,"1,863.00",永豐大戶投,永豐台中分行,
2026-04-09 00:00:00,Sell,TSLA,"Tesla, Inc.",1,USD 347.00,USD 347.00,,,USD 347.00,Firstrade,Firstrade,
2026-04-09 00:00:00,Buy,AMD,"Advanced Micro Devices Inc. ",1,USD 234.00,USD 234.00,,,USD 234.00,Firstrade,Firstrade,
2026-04-09 00:00:00,Dividend,2330.TW,台積電,36,,216.00,10.00,,206.00,永豐台中分行,,
2026-04-09 00:00:00,Buy,ARM,ARM HOLDINGS PLC-ADR,1,USD 148.50,USD 148.50,,,USD 148.50,Firstrade,Firstrade,
2026-04-08 00:00:00,Deposit,,,,,"300,000.00",,,"300,000.00",永豐台中分行,,
2026-04-08 00:00:00,Buy,6223.TWO,旺矽,1,"4,245.00","4,245.00",6.00,,"4,251.00",永豐大戶投,永豐台中分行,
2026-04-08 00:00:00,Sell,8027.TWO,鈦昇,15,141.00,"2,115.00",3.00,6.00,"2,106.00",永豐大戶投,永豐台中分行,
2026-04-07 00:00:00,Sell,2454.TW,聯發科,3,"1,470.00","4,410.00",6.00,13.00,"4,391.00",永豐大戶投,永豐台中分行,
2026-04-07 00:00:00,Buy,3081.TWO,聯亞,1,"1,945.00","1,945.00",2.00,,"1,947.00",永豐大戶投,永豐台中分行,
2026-04-07 00:00:00,Dividend,SHY,SHY,19,,USD 4.69,,USD 1.41,USD 3.28,Firstrade,,
2026-04-06 00:00:00,Buy,BTC-USD,Bitcoin USD,0.00036017,"USD 69,411.67",USD 25.00,,,USD 25.00,Binance,Binance,
2026-04-06 00:00:00,Buy,ETH-USD,Ethereum USD,0.00468778,"USD 2,133.21",USD 10.00,,,USD 10.00,Binance,Binance,
2026-04-06 00:00:00,Buy,BNB-USD,BNB USD,0.00824375,USD 606.52,USD 5.00,,,USD 5.00,Binance,Binance,
2026-04-06 00:00:00,Buy,LINK,Chainlink,0.44603625,USD 8.97,USD 4.00,,,USD 4.00,Binance,Binance,
2026-04-06 00:00:00,Buy,AVAX,Avalanche,0.2677436,USD 9.34,USD 2.50,,,USD 2.50,Binance,Binance,
2026-04-06 00:00:00,Buy,SOL-USD,Solana USD,0.03014324,USD 82.94,USD 2.50,,,USD 2.50,Binance,Binance,
2026-04-06 00:00:00,Buy,TAO22974-USD,TAO,0.00321372,USD 311.17,USD 1.00,,,USD 1.00,Binance,Binance,
2026-04-02 00:00:00,Sell,8033.TW,雷虎,40,136.50,"5,460.00",7.00,16.00,"5,437.00",永豐大戶投,永豐台中分行,
2026-04-02 00:00:00,Sell,8033.TW,雷虎,25,136.00,"3,400.00",4.00,10.00,"3,386.00",永豐大戶投,永豐台中分行,
2026-04-02 00:00:00,Sell,2454.TW,聯發科,2,"1,465.00","2,930.00",4.00,8.00,"2,918.00",永豐大戶投,永豐台中分行,
2026-04-02 00:00:00,Sell,8033.TW,雷虎,15,136.50,"2,047.50",2.00,6.00,"2,039.50",永豐大戶投,永豐台中分行,
